Data,NAV_1,NAV_2,N_SHARES_1,N_SHARES_2,AVERAGE_PRICE_1,AVERAGE_PRICE_2,TOTAL_PORTFOLIO,TAX_PAID
2019-07-23,114.0462,26.5065,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,8936.73308496538,0.0
2019-07-24,114.2221,26.6219,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,8856.14951826047,0.0
2019-07-25,114.1175,26.4557,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9027.637836612208,0.0
2019-07-26,114.1425,26.6376,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,8806.601244600439,0.0
2019-07-29,114.2039,26.5872,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,8893.309809585873,0.0
2019-07-30,114.2097,26.4603,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9056.174571240372,0.0
2019-07-31,114.4056,26.2843,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9352.066878314203,0.0
2019-08-01,114.8173,26.291,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9497.018843144499,0.0
2019-08-02,115.0374,25.9086,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10063.310335872782,0.0
2019-08-05,115.4393,25.0867,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11253.929363100779,0.0
2019-08-06,115.5337,25.2259,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11112.831762454818,0.0
2019-08-07,115.7727,25.2187,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11211.022705854211,0.0
2019-08-08,115.6215,25.6559,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10601.012166771081,0.0
2019-08-09,115.5386,25.5176,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10745.25596967441,0.0
2019-08-12,115.859,25.2684,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11180.246993810575,0.0
2019-08-13,115.8598,25.5381,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10839.003449231051,0.0
2019-08-14,116.2806,25.0535,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11609.517590148596,0.0
2019-08-15,116.7745,25.1131,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11718.113407546043,0.0
2019-08-16,116.5904,25.434,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11243.1209179416,0.0
2019-08-19,116.2483,25.7346,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10734.950766051701,0.0
2019-08-20,116.5023,25.6058,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10992.723429306621,0.0
2019-08-21,116.3905,25.8019,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10702.720230504572,0.0
2019-08-22,116.1793,25.7725,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10661.239457291202,0.0
2019-08-23,116.4357,25.2665,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11397.583730574312,0.0
2019-08-26,116.4755,25.3808,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11267.669998335703,0.0
2019-08-27,116.8138,25.4051,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11362.978255684982,0.0
2019-08-28,117.0001,25.551,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,11247.646192212615,0.0
2019-08-29,116.8952,25.8307,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10854.345496550977,0.0
2019-08-30,116.8837,26.0249,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10604.129271737016,0.0
2019-09-02,116.9012,26.1083,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10505.035569634827,0.0
2019-09-03,117.2511,26.0041,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10767.396395775715,0.0
2019-09-04,116.9956,26.1248,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,10519.322345040608,0.0
2019-09-05,116.3552,26.3928,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9941.262480084864,0.0
2019-09-06,116.4865,26.4433,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9926.244740284921,0.0
2019-09-09,116.0591,26.4153,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9802.415350213632,0.0
2019-09-10,115.5922,26.4665,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9563.567679112457,0.0
2019-09-11,115.558,26.7565,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9183.572526844218,0.0
2019-09-12,115.4747,26.767,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9139.230455198871,0.0
2019-09-13,114.8292,26.6896,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,8996.676253998805,0.0
2019-09-16,115.1139,26.7791,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,8989.440562675547,0.0
2019-09-17,115.181,26.7246,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9083.465606578648,0.0
2019-09-18,115.3839,26.6919,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9200.495018768175,0.0
2019-09-19,115.4428,26.744,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9156.468283332259,0.0
2019-09-20,115.6564,26.767,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9206.948322319644,0.0
2019-09-23,115.9283,26.7601,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9317.020870861379,0.0
2019-09-24,116.1783,26.6154,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9593.43815573804,0.0
2019-09-25,115.8714,26.7376,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9324.308247878274,0.0
2019-09-26,115.9371,26.7683,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9309.916261489685,0.0
2019-09-27,115.9787,26.6761,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9442.180084935593,0.0
2019-09-30,115.9982,26.8456,372.6905180009552,-1266.3763329400394,114.21379026524006,53.19093417507299,9234.796761603277,0.0
2019-10-01,116.016,26.5434,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,9624.129580638182,311.00134790263763
2019-10-02,116.0631,26.0207,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-112466.16427132457,0.0
2019-10-03,116.3541,26.0535,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-112849.035103937,0.0
2019-10-04,116.4996,26.3398,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-112201.08919559658,0.0
2019-10-07,116.3389,26.2781,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-112125.20853546576,0.0
2019-10-08,116.408,26.0315,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-113007.26519583917,0.0
2019-10-09,116.1924,26.1442,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-112297.52853064338,0.0
2019-10-10,115.7357,26.2206,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-111298.95166252182,0.0
2019-10-11,115.3337,26.5238,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-109686.17695928179,0.0
2019-10-14,115.5055,26.4985,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-110051.12048789859,0.0
2019-10-15,115.2664,26.7432,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-108891.7107701425,0.0
2019-10-16,115.2828,26.6838,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-109103.7695330271,0.0
2019-10-17,115.2513,26.6069,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-109290.43956318896,0.0
2019-10-18,115.2299,26.4708,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-109678.0490053282,0.0
2019-10-21,114.9771,26.6235,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-108781.92908632159,0.0
2019-10-22,115.156,26.5999,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-109153.41601754019,0.0
2019-10-23,115.2504,26.6851,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-109045.74016465167,0.0
2019-10-24,115.2931,26.8018,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-108753.95523359254,0.0
2019-10-25,115.1304,26.9209,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-108112.45922085295,0.0
2019-10-28,114.8671,27.0221,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-107359.00724297673,0.0
2019-10-29,115.0692,26.9869,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-107805.22677653926,0.0
2019-10-30,115.1199,27.0216,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-107781.78949021151,0.0
2019-10-31,115.5237,26.8976,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-108840.25653424082,0.0
2019-11-01,115.4433,27.09,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-108107.931740553,0.0
2019-11-04,115.1772,27.2507,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-107164.77096290402,0.0
2019-11-05,114.8622,27.41,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-106144.4846633018,0.0
2019-11-06,114.9364,27.4377,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-106181.97398425527,0.0
2019-11-07,114.4616,27.5836,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104937.09502043707,0.0
2019-11-08,114.3615,27.6701,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104501.29114774258,0.0
2019-11-11,114.3209,27.608,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104626.7707503687,0.0
2019-11-12,114.3399,27.7098,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104341.83433982555,0.0
2019-11-13,114.5841,27.7108,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104745.6219048416,0.0
2019-11-14,114.8307,27.688,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105227.4257860272,0.0
2019-11-15,114.7865,27.7763,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104879.16717621083,0.0
2019-11-18,114.882,27.7409,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105148.38676551398,0.0
2019-11-19,114.967,27.734,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105311.47657096885,0.0
2019-11-20,115.1575,27.6498,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105890.75624496976,0.0
2019-11-21,114.9929,27.5716,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105859.69175200952,0.0
2019-11-22,115.0406,27.7207,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105475.47497772671,0.0
2019-11-25,115.0902,27.9809,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104748.90623232907,0.0
2019-11-26,115.2741,28.0252,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104917.55732986475,0.0
2019-11-27,115.1859,28.161,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104348.26019938674,0.0
2019-11-28,115.1407,28.1341,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104356.60406646102,0.0
2019-11-29,115.1366,27.9716,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104855.14283230186,0.0
2019-12-02,114.7774,27.663,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105216.36410579713,0.0
2019-12-03,115.2215,27.4737,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-106545.06205010522,0.0
2019-12-04,115.0145,27.6248,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105730.23220179508,0.0
2019-12-05,114.8367,27.6538,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105343.7842959268,0.0
2019-12-06,114.7298,27.9803,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104150.2567681624,0.0
2019-12-09,114.8167,27.8828,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104598.27586660479,0.0
2019-12-10,114.8049,27.7994,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104837.98577936829,0.0
2019-12-11,114.9865,27.873,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104911.68234184993,0.0
2019-12-12,114.6059,27.9686,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103980.19542241005,0.0
2019-12-13,114.9462,28.0486,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104298.42157825688,0.0
2019-12-16,114.7917,28.2606,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103381.67243342986,0.0
2019-12-17,114.8681,28.2076,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103673.80220302826,0.0
2019-12-18,114.6584,28.2411,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103220.20614332467,0.0
2019-12-19,114.7875,28.3561,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103077.67191150674,0.0
2019-12-20,114.6106,28.5494,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102181.75530033433,0.0
2019-12-23,114.5951,28.5528,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102145.35456730545,0.0
2019-12-24,114.6753,28.5624,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102249.13185600651,0.0
2019-12-26,114.6993,28.643,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102038.45807797539,0.0
2019-12-27,114.7953,28.5373,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102527.14179164276,0.0
2019-12-30,114.6131,28.2974,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102969.63375171334,0.0
2019-12-31,114.5163,28.3069,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102778.79630466993,0.0
2020-01-02,114.7581,28.5792,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102334.84959186369,0.0
2020-01-03,115.1571,28.5173,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103192.18941590138,0.0
2020-01-06,115.113,28.4697,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103266.74256610026,0.0
2020-01-07,114.9865,28.5714,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102739.67820278653,0.0
2020-01-08,114.8333,28.6827,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102138.26931547842,0.0
2020-01-09,114.7628,28.8839,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101395.07261812048,0.0
2020-01-10,114.9219,28.831,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101824.6900239575,0.0
2020-01-13,114.828,28.9032,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101443.68947648988,0.0
2020-01-14,114.9191,28.9432,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101471.0857228551,0.0
2020-01-15,115.0989,28.9057,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101887.30088115942,0.0
2020-01-16,115.0529,29.1208,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101141.69863251052,0.0
2020-01-17,115.0122,29.3391,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-100394.97558437874,0.0
2020-01-20,115.0285,29.3702,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-100325.41529617339,0.0
2020-01-21,115.3047,29.2596,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101129.59559404773,0.0
2020-01-22,115.3901,29.3305,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101051.39611079231,0.0
2020-01-23,115.6496,29.3608,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101389.5550893365,0.0
2020-01-24,115.8277,29.2836,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101926.40349862794,0.0
2020-01-27,116.2848,28.8356,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104081.3122981066,0.0
2020-01-28,116.0892,29.0691,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103029.21600976381,0.0
2020-01-29,116.3403,29.0866,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103393.18614884486,0.0
2020-01-30,116.3988,28.9748,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103838.35642359676,0.0
2020-01-31,116.6426,28.4924,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105744.83774296472,0.0
2020-02-03,116.5757,28.6642,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105099.07269901915,0.0
2020-02-04,116.2925,29.1026,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103263.77999349516,0.0
2020-02-05,116.0354,29.4647,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101709.2671669193,0.0
2020-02-06,116.0623,29.6771,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101093.53125351363,0.0
2020-02-07,116.3449,29.5707,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101895.3136521292,0.0
2020-02-10,116.5017,29.7844,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101491.98027119435,0.0
2020-02-11,116.3695,29.9098,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-100881.71197350802,0.0
2020-02-12,116.2576,30.1318,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-100004.84523860428,0.0
2020-02-13,116.3052,30.2082,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99846.55677218793,0.0
2020-02-14,116.3902,30.2398,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99889.91267249685,0.0
2020-02-17,116.4306,30.273,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99853.97799860356,0.0
2020-02-18,116.5737,30.1799,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-100381.95630798578,0.0
2020-02-19,116.5962,30.3855,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99780.03671405774,0.0
2020-02-20,116.803,30.2222,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-100632.4749660114,0.0
2020-02-21,117.0305,29.8714,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102102.5242004094,0.0
2020-02-24,117.3287,28.9674,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105410.813371487,0.0
2020-02-25,117.4793,28.1852,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-108094.36993749287,0.0
2020-02-26,117.3113,28.0477,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-108242.06151810604,0.0
2020-02-27,117.3943,26.7481,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-112422.0790679022,0.0
2020-02-28,117.8152,26.308,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-114492.10094779624,0.0
2020-03-02,117.7719,26.8406,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-112763.58159525049,0.0
2020-03-03,118.2548,26.3359,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-115137.81495693393,0.0
2020-03-04,118.2623,27.1956,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-112476.6692579714,0.0
2020-03-05,118.5455,26.4618,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-115230.64756297896,0.0
2020-03-06,119.1387,25.6769,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-118660.08200916246,0.0
2020-03-09,119.1395,23.6017,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-125115.22799277082,0.0
2020-03-10,117.9758,24.4423,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-120561.97417226677,0.0
2020-03-11,117.6307,23.6214,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-122539.92796090123,0.0
2020-03-12,116.4494,21.6587,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-126675.5314722222,0.0
2020-03-13,115.6293,22.9643,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-121248.66337146447,0.0
2020-03-16,115.7575,20.6596,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-128629.82770641061,0.0
2020-03-17,114.3864,21.8303,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-122704.3926291253,0.0
2020-03-18,113.0463,20.9875,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-123092.53895183039,0.0
2020-03-19,112.522,21.4013,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-120932.01937610254,0.0
2020-03-20,113.7867,20.8771,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-124669.56914924821,0.0
2020-03-23,114.1566,20.1282,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-127614.97164655446,0.0
2020-03-24,113.9287,21.8226,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-121965.69812230906,0.0
2020-03-25,114.0793,22.2892,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-120765.52220139859,0.0
2020-03-26,114.8185,23.0147,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-119740.92767345175,0.0
2020-03-27,115.4923,22.3429,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-122952.92385047663,0.0
2020-03-30,115.5617,22.9557,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-121162.7708243907,0.0
2020-03-31,115.4954,22.8571,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-121358.94183912,0.0
2020-04-01,115.6435,22.0695,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-124055.12663386557,0.0
2020-04-02,115.6511,22.4675,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-122830.0214298938,0.0
2020-04-03,115.662,22.2785,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-123435.96814831182,0.0
2020-04-06,115.5697,23.6214,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-119105.79273204057,0.0
2020-04-07,115.5362,23.5768,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-119188.67818658522,0.0
2020-04-08,115.3546,24.1803,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117009.2198793158,0.0
2020-04-09,116.0868,24.3971,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117555.00415552703,0.0
2020-04-13,116.0558,24.3099,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117774.54001631918,0.0
2020-04-14,116.2004,24.7778,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-116560.32364990658,0.0
2020-04-15,116.6143,24.3438,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-118599.71097372126,0.0
2020-04-16,116.7927,24.5211,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-118345.57149454801,0.0
2020-04-17,116.6956,25.0942,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-116401.45420090665,0.0
2020-04-20,116.6041,24.8179,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117108.27773586562,0.0
2020-04-21,116.6741,24.1081,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-119432.37284623591,0.0
2020-04-22,116.5084,24.6228,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117555.57334224143,0.0
2020-04-23,116.7828,24.7001,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117772.39073883086,0.0
2020-04-24,116.9463,24.9035,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117412.25392041316,0.0
2020-04-27,116.7578,25.2778,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-115934.10399036558,0.0
2020-04-28,117.0258,25.3106,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-116278.65114017174,0.0
2020-04-29,117.1172,25.8553,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-114736.94461320162,0.0
2020-04-30,117.236,25.3988,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-116354.59678429084,0.0
2020-05-01,117.2744,24.68,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-118654.02823103954,0.0
2020-05-04,117.17,24.8026,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-118098.78952251073,0.0
2020-05-05,117.1225,25.2341,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-116677.69005717686,0.0
2020-05-06,116.7727,25.2022,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-116194.04492194054,0.0
2020-05-07,117.0169,25.4923,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-115698.73970831507,0.0
2020-05-08,116.8848,25.7172,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-114779.19586489441,0.0
2020-05-11,116.6476,25.8123,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-114088.20376229756,0.0
2020-05-12,116.8044,25.3669,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-115734.65263803037,0.0
2020-05-13,116.9733,25.0054,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117140.33648934207,0.0
2020-05-14,117.0435,25.0857,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-117007.57631780795,0.0
2020-05-15,116.9918,25.1852,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-116611.98917340553,0.0
2020-05-18,116.8155,25.8562,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-114231.43889520157,0.0
2020-05-19,117.0041,25.5538,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-115486.1484946325,0.0
